id,track_name,artist_name,acousticness,danceability,energy,valence,instrumentalness,speechiness,tempo,loudness,mode,key,duration_ms,time_signature
1sedSB5S6B8bUKQzkvBgpO,Hellfire,Carnation,1.1e-05,0.19,0.995,0.0394,0.225,0.192,157.207,-5.389,1,4,257307,4
2kTsI1xJyJa1Oiw7jdibwN,The Worst in Me,"Our Hollow, Our Home",1.16e-05,0.349,0.929,0.234,0.00657,0.107,200.114,-6.465,0,6,221933,4
0hCB0YR03f6AmQaHbwWDe8,Whole Lotta Love - 1990 Remaster,Led Zeppelin,0.0484,0.412,0.902,0.422,0.131,0.405,89.74,-11.6,1,9,333893,4
5CpAAbNdJ5CCyryja611TF,Fifty Ton War Machine,Devourment,0.000208,0.234,0.963,0.183,0.861,0.174,174.991,-5.509,1,1,256867,4
4lEbQqKhFN3G1qbGIB1EGO,Out of my Sight,Frontières,0.000176,0.499,0.986,0.0998,0.000541,0.154,100.019,-3.912,1,7,231560,4
3BUQFs6aFWh7EFNmI8bfL7,Johnny B. Goode,Chuck Berry,0.738,0.516,0.798,0.969,0.000128,0.083,168.195,-9.049,1,10,161560,4
7JXWIP4Mz8YY7H07DDzsCq,666 Dicks,EarDelete,3.21e-06,0.214,0.616,0.532,0.316,0.0823,117.5,-6.396,1,9,72080,3
24rTjaBqzkmuNrGl3fDY8T,Believe the Lie,Deicide,0.035,0.299,0.955,0.193,0.954,0.14,105.739,-6.559,0,10,170827,4
65VHUZPZKgaG4SJVRkBPzn,Curse,Architects,9.92e-06,0.581,0.957,0.473,3.56e-05,0.143,119.995,-3.191,0,5,180135,4
70FwAUXwtQYPfjjcKPgebg,Deathwatch,The Royal,0.00191,0.43,0.952,0.263,3.22e-05,0.125,82.514,-6.643,0,1,280040,4
5I5Txfzdjk3yKE0F1FZ5jd,Into The Flames,Oceano,0.000345,0.281,0.959,0.107,0.0,0.121,112.722,-5.672,1,1,176482,3
37ni8bBfeQdlokrAD88AmR,Fucked in the Guttural Vortex,Trifixion,4.55e-05,0.21,0.988,0.0986,0.796,0.177,133.218,-4.111,1,1,236174,4
4UccxTDQIid3Vwlftk7sSx,Deathwish,Samsara,0.000664,0.568,0.952,0.209,0.00783,0.183,100.034,-4.249,0,1,224068,4
0yd51BSGyLz852FDZjvK8Q,Encounter,Formless,0.237,0.695,0.336,0.0369,0.809,0.0362,139.997,-11.147,1,8,336000,4
14EXZEog1hW97d6yz8ejih,The End of All We Know,Bleed From Within,0.000505,0.311,0.959,0.336,0.00012,0.107,149.406,-5.104,0,6,251512,3
4P6fw6He5kL9yVHSqH5KCp,Hymns,Cognizance,0.00511,0.542,0.967,0.361,0.0841,0.0668,125.054,-9.0,1,0,136925,4
38i1yo8TXgPpanLpBNhxxf,Kuntkiller,Gorgasm,0.00308,0.243,0.997,0.0503,0.868,0.191,144.389,-3.575,1,1,150120,4
6opmjrGvpCVB0NdVpsF0rO,The Reverence,Until I Wake,0.000791,0.507,0.955,0.102,5.07e-06,0.0598,92.532,-4.107,1,0,211135,4
2DweruWqiDNb72laVsfFpk,Plug It In,Coffin Feeder,8.65e-06,0.471,0.99,0.207,0.0422,0.174,139.968,-2.833,1,2,179445,4
1RdxCO6DVLqmRh4GNvHtYi,Eminent Wrath,Suffocation,0.00024,0.452,0.978,0.227,0.517,0.116,105.95,-4.621,1,9,220427,4
0bRLOEu0IwLRREXfzpEM8g,Anal Grenade Insertion,Gutfed,0.000154,0.395,0.998,0.0799,0.715,0.329,120.278,-2.671,0,11,120000,4
7vkQVOt6Bir5ppkjLJDPp6,"Gorging On Putrid Discharge - Septic Felch, Wretched Belch",Amputated,8.99e-05,0.27,0.979,0.304,0.66,0.18,147.509,-6.334,1,6,206053,4
2pZsQqXFgcY03vRyZxSQhU,The Heaviest Matter of the Universe,Gojira,2.6e-06,0.243,0.97,0.243,0.0415,0.0878,102.729,-2.518,0,5,237840,4
1uHgwgq9rtMNCj27BsI5nB,O.D.,Onyx,0.233,0.504,0.863,0.536,0.0,0.219,171.376,-4.946,1,1,184308,4
60ruekbYNmrJpQ24iPR8KW,The Seventh Circle,Motionless In White,9.94e-05,0.159,0.875,0.316,0.00253,0.0606,149.999,-4.072,0,2,212387,4
3mwZpN6nf8YwzAOZsDgKy1,Faster Than Speed Of Light,Yngwie Malmsteen,0.0234,0.369,0.967,0.0752,4.53e-06,0.0944,119.61,-9.617,0,8,270107,4
7wc2sQXa7vZqxmOvdwTwAy,Being,Serocs,2.73e-05,0.464,0.981,0.279,0.905,0.162,149.965,-5.07,1,7,202000,4
31RcxIY2Wiwd1U0dOZR2Mr,Get Your Shit Together,Annisokay,0.000642,0.504,0.853,0.179,0.0148,0.0525,130.02,-6.374,1,1,280980,4
4Hi1Wnq7pq3T8XJKBhmCMP,The Optimist,Skinless,2.91e-06,0.166,0.9,0.357,0.606,0.109,173.902,-8.536,0,6,342760,4
3fsOBwBwxBB4j1IFhh3s9V,Once Upon the Cross,Deicide,2.24e-05,0.194,0.938,0.334,0.584,0.129,184.989,-8.481,0,10,214773,4
0DR5MTIyJO1JR4Wsyqam0Y,As The Years Go Passing By,Albert King,0.508,0.543,0.0802,0.363,0.0278,0.0333,93.257,-24.878,0,5,228227,3
548f27mPJ8VJcOJiYEgICS,10-45,HourHouse,0.000804,0.49,0.95,0.307,0.000274,0.114,109.979,-4.916,1,9,184364,4
3oRUA2RUnWLMczM1Niizbw,Landmine,Polaris,6.65e-05,0.371,0.984,0.363,4.48e-06,0.2,194.001,-2.629,1,6,228815,4
4pa94pLPVc3RYrAl0YRFLQ,Endless Waves,Inanimate Existence,0.00423,0.252,0.959,0.13,0.836,0.136,111.948,-3.38,0,7,252316,4
6G7URf5rGe6MvNoiTtNEP7,The Downfall of Us All,A Day To Remember,0.000256,0.589,0.881,0.709,0.0,0.0666,129.95,-4.62,1,0,209093,4
1aDNYyeU62BuQsBAY18i48,Stargazer,Rainbow,0.00374,0.166,0.948,0.476,0.0131,0.0631,177.495,-8.503,0,11,506160,4
66ZZ9lN9KKiA8zplDXM7GX,Wu-Tang Clan Ain't Nothing Ta F**K Wit,Tom Morello,0.0404,0.622,0.826,0.738,0.0,0.234,89.492,-6.682,1,2,232907,4
4N8xjFm8DyMZo8kH60zKVS,I Feel Fine,Fault Lines,0.00158,0.506,0.993,0.092,0.0,0.194,119.982,-3.249,0,6,184625,4
0Tmk13E4EdqVsF45uToeoD,"1-2, 1-2 (feat. Sen Dog)",Insolence,0.000308,0.468,0.979,0.673,0.00131,0.092,177.988,-2.018,0,11,183533,4
6ODTpmDKL8ag9lhttSZZSW,Black Rock,Onyx,0.117,0.706,0.906,0.78,0.0,0.262,91.76,-5.342,1,8,174243,4
6qSL2UUgQs8Yuirz25CXGl,PSA (feat. Ryo Kinoshita),Afterlife,0.00107,0.547,0.828,0.454,0.00114,0.0415,94.523,-7.091,0,10,190956,4
6bI9WDiekLOGr00ZfH6g7b,Scarlet Rapture,Abriosis,0.000421,0.52,0.995,0.113,0.262,0.191,150.061,-2.439,0,7,236878,4
40fLUCheLdDoESRg41qrWU,Freedom of Speech,Body Count,0.0926,0.772,0.742,0.831,0.0,0.23,101.813,-9.279,1,0,281133,4
3F4Aq2CoP0BLLDSlgU0ioM,DEMON SLAYER,Ras Bootin',2.49e-05,0.448,0.948,0.163,1.71e-05,0.0987,105.015,-7.655,1,1,245214,4
6w8dBm5KlXxWejYrbGS1EJ,I Wanna Be Somebody,W.A.S.P.,0.000826,0.285,0.825,0.516,0.0,0.0466,164.611,-7.049,0,1,223533,4
7lL9NJlOBo1ZpxjkQYvmGo,Disintegration in Suffering,Traumatomy,0.000932,0.37,0.934,0.366,0.935,0.125,130.17,-8.013,1,1,164075,4
2RAtlv93O7sJcoDSklh9WM,Life Sustainment To Continue Mutilation,Acranius,5.02e-06,0.28,0.842,0.359,0.901,0.107,154.389,-4.652,1,5,196613,3
56xpubnDhFp1mq6dh8d3e9,Get A Life,Limp Bizkit,0.00163,0.64,0.924,0.151,0.0149,0.089,94.542,-4.159,1,11,294133,4
1NODkudB2DhHEe8H3X3iFG,Kill the Cult,Decapitated,7.56e-05,0.432,0.99,0.216,0.019,0.0839,93.955,-4.87,1,7,280253,4
5Nodfi0wQT9QANl0KlAo7B,Black Star,Carcass,3.26e-05,0.348,0.923,0.391,0.0862,0.0623,106.152,-3.543,1,4,208600,4
7aBAo2pO8LvrN8mGba7MvA,Icky Thump,The White Stripes,0.021,0.415,0.632,0.356,0.0117,0.0927,97.689,-7.243,1,9,254533,4
6KlgxI4OvXC8x6yegkOFPq,Hysteria,Spiritbox,1.73e-05,0.423,0.938,0.202,0.0415,0.0798,104.046,-4.471,0,11,224076,4
6hX1rOPrA8QfIZcydkcNti,Wolf's Head,Ageless Oblivion,0.000269,0.273,0.988,0.0733,0.189,0.173,119.165,-5.148,0,5,243107,4
0rjvwF4SSjuMt35tj2stkj,Embalmed in Mephitic Placental Substance,Epicardiectomy,0.000379,0.296,0.959,0.481,0.906,0.139,141.186,-7.367,1,1,231421,4
4G3Nnoae2XF1cdbdgATKKq,Angel Witch,Angel Witch,0.000407,0.238,0.759,0.732,0.002,0.0624,193.044,-12.476,1,0,203933,4
5uxHTiFxxUO9l3KSdz44tP,Johnny Ringo,Crown The Empire,0.000261,0.444,0.956,0.278,0.0,0.111,92.623,-4.097,1,1,259297,3
70Z9t1qhytWtG4cCmmi7mU,I Wanna Rock,Twisted Sister,0.00512,0.504,0.911,0.671,0.0123,0.0738,106.244,-2.97,1,2,179760,4
7M5HiCJoxEBfnCPqLH43sx,Intoxicated,4 Oceans,6.1e-05,0.345,0.972,0.245,0.000273,0.136,175.011,-4.77,1,7,225728,4
608JuqE67MDTJwWT0HSwgA,Skinned And Devoured,Splattered,0.00104,0.528,0.995,0.0797,0.801,0.141,124.992,-3.548,1,7,209617,4
2OPcwNyO1CmKwlqiP0Y4DT,Panic,From Ashes to New,0.000318,0.527,0.961,0.297,0.0,0.131,98.07,-3.561,0,5,200800,4
3QeVquReMOBMU1QPflb2BK,God Slayer,Blade of Horus,0.00638,0.275,0.998,0.0368,0.611,0.233,127.29,-1.671,0,11,186000,3
4QXIZXJ5cI2Jzl2hz6G5yX,He Wouldn't Hurt a Fly,Whoretopsy,5.96e-05,0.324,0.952,0.287,0.0571,0.105,114.582,-6.376,0,4,146680,4
4K1DB7EedHPuVnhVrnvf2U,How I Could Just Kill a Man,Rage Against The Machine,0.00114,0.598,0.939,0.63,9.26e-06,0.105,95.884,-3.663,1,7,244693,4
50AVlfgcksNVHy08Mo0Tax,Asylum,Hectic Patterns,0.000235,0.462,0.972,0.23,0.0791,0.182,104.892,-4.319,1,1,294880,3
24tixWCghwB1TQql4i0MLv,Speechless,Many Eyes,1.73e-05,0.372,0.973,0.201,7.62e-06,0.115,96.529,-3.213,1,9,204667,3
1PXUZ5Cpat6HipfJkn31ng,Invincible (feat. Lindsey Stirling),Escape the Fate,0.000656,0.506,0.9,0.348,9.21e-05,0.0414,150.009,-5.137,1,8,232367,4
70q93pUhTDM21xiM1Mw7Er,Chapel of Abhorrence,Carnation,4.39e-05,0.169,0.991,0.061,0.0272,0.136,85.332,-5.452,1,1,203320,4
20US4JIykUvnFpxMXp0lWv,Purple Haze,Jimi Hendrix,0.0068,0.527,0.891,0.458,0.723,0.0759,108.57,-5.209,1,2,171667,4
5EWPGh7jbTNO2wakv8LjUI,Free Bird,Lynyrd Skynyrd,0.0742,0.249,0.834,0.337,9.69e-05,0.0574,118.222,-8.21,1,0,547107,4
0TAlK1GpIouBY9Eu2seHJT,Twitching Xenomorphic Shades,Pighead,6.78e-05,0.558,0.95,0.375,0.833,0.103,105.024,-5.243,0,11,208827,4
3bepDVJI8tECicV9bDsSxt,"Machine Gun - Live At Fillmore East, 1970 / 50th Anniversary",Jimi Hendrix,0.108,0.334,0.689,0.474,0.161,0.184,147.412,-7.316,0,0,759360,4
530wk2tz33m2Rrsp7pdBB7,Suffocate,LANDMVRKS,0.00744,0.246,0.81,0.194,2.02e-06,0.0664,142.909,-5.091,0,6,198881,4
1VDTBepe3DkOQxlV8JXW2F,Sold Down The River,Whiteout,3.18e-05,0.445,0.995,0.185,0.00947,0.087,104.942,-6.396,1,4,209714,4
1TPIWsf0O4DcPpplclbs8w,Mask In Flesh,Cyaegha,1.3e-05,0.315,0.994,0.143,0.413,0.113,132.95,-5.538,0,10,260053,4
29E786g71J3t7gxyVOv4tN,No Poison So Bittersweet,Make It Simple,0.000123,0.501,0.721,0.292,1.4e-05,0.0356,95.079,-6.355,0,11,255855,4
28clONjZmul6FjfO6tZQDE,Metal Health (Bang Your Head),Quiet Riot,0.0434,0.494,0.933,0.507,0.00108,0.0808,121.201,-5.977,1,2,316867,4
0DVO934dqbUuAuAS0l7AKF,Dissidence,Dying Fetus,0.000234,0.309,0.985,0.247,0.0719,0.123,120.027,-5.559,1,2,207560,4
7EvEEdFqIetESr2XoudVJY,Collapse,Benighted,9.96e-05,0.204,0.963,0.395,0.36,0.128,175.016,-4.992,1,1,227533,4
57Gu14wW9hFBUmJ0LpmzmA,Keep On Rotting in the Free World,Carcass,7.78e-06,0.27,0.929,0.699,0.667,0.0798,162.471,-3.577,0,4,220800,4
59Ei9jiTUKsPePkGeQa1Fb,A Massacre in the North,Abominable Putridity,0.000115,0.284,0.995,0.361,0.914,0.0988,117.537,-2.1,1,0,207000,3
1gGcKk7W1priUoTwotuoqT,Microphone Fiend,Rage Against The Machine,0.0073,0.481,0.879,0.533,1.72e-05,0.268,89.436,-5.178,0,11,301533,4
0Y1DNfyBJNeWjZGIiwlhZq,Witness to the Martyr,Near Death Condition,0.000686,0.252,0.88,0.215,0.713,0.0901,125.077,-7.782,1,5,311999,4
2o4Tod9IvafYeZYwENqW0t,Blue Sky,Allman Brothers Band,0.445,0.5,0.551,0.84,0.000932,0.0274,94.307,-11.626,1,9,309387,4
5WZTWHFMTEmqHC0WqNg8f5,Slam - Bionyx Remix,Onyx,0.00316,0.758,0.95,0.528,1.07e-05,0.159,97.412,-5.549,1,0,219427,4
300xfi2kSXjRZ6wkGI2crv,Vomiting Bloody Pieces of Undigested Body,Craniotomy,0.00296,0.349,0.965,0.164,0.866,0.314,108.744,-5.189,1,11,227187,4
2Vim06YsRb4uJRpbeq6NR6,Hush - 1998 Remaster,Deep Purple,0.00459,0.57,0.635,0.196,0.176,0.0482,108.431,-10.231,1,10,266840,4
250C6Fk6AAknBCTYYIpKuP,Decode,Our Promise,0.00014,0.545,0.922,0.303,5.1e-06,0.0542,101.473,-4.517,0,11,237424,4
6qGlbE37woMq21mY5qCIMg,The Hardest Part Is Forgetting Those You Swore You Would Never Forget (Single),Being As An Ocean,0.113,0.48,0.932,0.346,1.2e-05,0.0557,132.946,-3.7,1,8,307141,4
0O2Qd0IiYGEjGm4uxP3dJQ,Get Hype,Discrepancies,0.000689,0.689,0.956,0.715,2.15e-05,0.176,110.059,-3.428,0,10,184920,4
4Yf5bqU3NK4kNOypcrLYwU,Faint,Linkin Park,0.127,0.554,0.98,0.611,0.0,0.108,135.12,-3.514,1,4,162107,4
5L32KABag6cIAsLRrxHf5H,Chopped Up and Smoked,Internal Devour,0.000186,0.274,0.994,0.288,0.527,0.18,149.824,-2.512,1,6,235000,4
14TWQ7ad76cm2bRenUfCFV,Human Waste,Suffocation,0.00128,0.417,0.979,0.482,0.867,0.083,112.006,-6.876,0,6,176267,4
0D9waBdSJgy7AUw7mg3Qxc,Lurking in the Depth,Katalepsy,9.84e-05,0.487,0.987,0.153,0.838,0.191,117.518,-2.863,0,1,219280,4
43C0zZmPUNM7uLynFvn1jw,Hit It Back,Diamond Construct,0.00133,0.474,0.943,0.624,0.0002,0.131,183.002,-3.239,1,1,193115,4
57bgtoPSgt236HzfBOd8kj,Thunderstruck,AC/DC,0.000147,0.502,0.89,0.259,0.0117,0.0364,133.52,-5.175,1,4,292880,4
0AB3XeYCObNZ2XlhIJNQdc,Silence the Storm,Saving Jackie,0.000585,0.569,0.866,0.748,0.000324,0.0549,165.908,-3.972,1,7,264696,4
199XYtPsVdthxoxZzqIoND,Black Star,Yngwie Malmsteen,0.00337,0.313,0.742,0.5,0.111,0.0507,146.103,-13.929,1,11,291133,4
67biuNJA03k1cU0XpciTNJ,Cancer of the Soul,Bloodbath,1.43e-05,0.17,0.986,0.293,0.00335,0.12,84.91,-4.397,1,6,214173,3
2XqjUYjZ4XitTGv5qJKgrg,Outlet,Saving Jackie,0.0146,0.507,0.94,0.591,0.000388,0.201,164.873,-3.577,1,9,201143,4
6OygNHE5LAxzb1llOzzhdi,DMNS,Alleviate,1.92e-05,0.275,0.955,0.273,0.00214,0.183,194.834,-3.978,1,1,197000,4
0ZEhlT9v8CdOKu55zhYGv9,Don't Cry (Original),Guns N' Roses,0.00191,0.437,0.572,0.239,0.00243,0.0339,124.172,-8.648,0,8,284800,4
6pBM20jZldvNlbNcnwAX0y,Beat It,Michael Jackson,0.0505,0.782,0.866,0.896,1.39e-05,0.0489,138.859,-3.763,0,3,257907,4
4To0Ft09SLNBo8x3r4aMP6,Viscera,Veil Of Maya,0.000175,0.537,0.96,0.382,4.25e-06,0.0594,137.986,-3.705,1,2,220000,4
7FISYVMrhNI0JXUG7YHShU,Serpents of the Light,Deicide,0.0119,0.321,0.99,0.0707,0.854,0.25,105.459,-4.867,0,10,184333,4
4n79myNLjhdqC6SbmK5f4l,Ages Die,Hideous Divinity,6.12e-05,0.229,0.949,0.0376,0.425,0.128,124.586,-3.431,1,9,406000,4
2JroNLGqmuroC16iktbwBU,Slow Torture Puke Chamber,Parasitic Ejaculation,0.00282,0.346,0.737,0.604,0.02,0.181,200.094,-7.874,1,0,151423,4
4B0kB0hZMxRAZXW9aj1lbu,Chemicals,Conquer Divide,0.00175,0.383,0.945,0.402,8.02e-05,0.0866,150.102,-3.74,0,8,230000,4
2wAevckTkWS3yAUKR918fN,Ghetto Blaster,Street Sweeper Social Club,0.0273,0.424,0.857,0.676,2.41e-06,0.147,181.952,-3.749,1,7,206400,4
1lB2IHkmOcNuaZrf0iso6M,Time,INCISIONS,6.08e-05,0.221,0.966,0.13,0.00306,0.219,140.842,-4.28,1,0,226032,4
0Pl5XX0MbdQ5E702GBhnUn,Stitch,Wage War,0.000114,0.501,0.968,0.392,0.00868,0.12,149.989,-5.324,1,6,205987,4
0f37VQs969vZUL4gVfHRV9,Bawitdaba,Kid Rock,0.00173,0.551,0.939,0.372,0.000254,0.171,90.592,-5.369,1,11,265840,4
4rkjQlKpCN4LO8oK6du9tR,Savior Of None / Ashes Of All,Fit For An Autopsy,0.00103,0.253,0.989,0.0902,0.00933,0.16,124.682,-3.972,1,4,254027,1
7CAbF0By0Fpnbiu6Xn5ZF7,Kingslayer (feat. BABYMETAL),Bring Me The Horizon,0.000207,0.434,0.929,0.428,0.00109,0.147,92.541,-2.749,1,1,220042,4
4P7pG1CCOVzU8pKyVtqUBS,Low Season,Higher Power,0.00128,0.531,0.928,0.547,1.04e-06,0.0501,93.978,-4.255,1,3,157185,4
16A8guDmx9hibgSPEWSMzs,Unholy Gravebirth,Infant Annihilator,0.000214,0.183,0.989,0.0397,0.906,0.406,87.474,-3.881,1,6,288085,4
0EI373JN78obG0JXdkrPGa,Just Another Marionette,Emarosa,0.000333,0.316,0.915,0.373,7.83e-05,0.0528,161.986,-2.18,1,8,244000,4
1f3yAtsJtY87CTmM8RLnxf,Smells Like Teen Spirit,Nirvana,2.55e-05,0.502,0.912,0.72,0.000173,0.0564,116.761,-4.556,1,1,301920,4
5FrqUMnCfIoN6PgqEKa64Q,Kingmaker,Acranius,3.83e-05,0.573,0.974,0.295,0.839,0.0977,125.004,-3.983,0,10,192747,4
7BxpsPTAY7gXybSxYAQYtM,Dead To Me,Darke Complex,0.000597,0.408,0.971,0.288,0.0209,0.126,107.958,-2.889,0,0,225027,4
1iF6T8HdTyITckTCc0mNr3,Luxury Letdown,生 Conform 死,0.00118,0.289,0.848,0.508,0.0,0.287,74.95,-5.468,0,5,251695,4
5JzMjqozNY8Sofcqwva9qX,Alchemy,Daedric,0.00021,0.395,0.809,0.353,0.00113,0.0534,178.126,-7.597,0,11,197191,4
1PtNO9MqlGAisJeFEEPsMX,Clarity,Attila,3.45e-05,0.45,0.993,0.217,0.0308,0.292,160.029,-2.216,1,6,211875,4
0D6ymuTl7NopSoYkNMVhb8,Death Prize,Deficit,2.05e-05,0.298,0.694,0.516,0.509,0.16,85.067,-6.548,0,11,193621,4
7ow7OLfaEjmTiD6yG1QpbL,Hell of No Man's Land,Fractured Insanity,8.69e-05,0.467,0.741,0.289,0.401,0.0557,100.181,-4.961,1,2,255173,4
3YO46xQVplWgCAasuNcNXv,Crypsis,Abriosis,1.61e-05,0.279,0.949,0.257,0.38,0.124,110.606,-4.987,0,9,328280,4
3X2Lkj7QrlYJvdJGErKAdC,Morally Flexible,Darknet,0.000324,0.404,0.995,0.232,0.000237,0.201,195.946,-0.576,1,8,189810,4
7N3PAbqfTjSEU1edb2tY8j,Jump - 2015 Remaster,Van Halen,0.171,0.572,0.835,0.795,0.000377,0.0317,129.981,-6.219,1,0,241600,4
52LxWmQ4yO9rcqe6hbfR50,Mr. Owl Ate My Metal Worm,Destroy Rebuild Until God Shows,0.000815,0.238,0.944,0.155,0.00027,0.334,156.905,-5.386,0,6,205333,4
4XyH7K2OWCkpABzPU18B2B,QWERTY,Linkin Park,0.000259,0.561,0.855,0.461,0.000211,0.0449,102.568,-4.984,0,6,201341,4
3GeFIptUSLYybmyhkPVjjf,Supreme Void,Abominable Putridity,0.00928,0.286,0.968,0.319,0.8,0.115,115.61,-2.186,1,1,178000,3
1zkdINXJTDhqKaFL0kjIT8,The Path,Fit For A King,1.79e-05,0.481,0.932,0.416,0.0,0.0434,114.628,-4.344,1,8,247251,4
68qn4zg43qU9GwLCUwsBRQ,A Faint Illusion,Tides Of Man,0.00109,0.451,0.931,0.236,0.0,0.0664,160.023,-4.745,1,7,284133,4
4wcAjBySOZnxMuZKHS8VMI,Hey Joe,Jimi Hendrix,0.00365,0.35,0.763,0.514,0.426,0.0358,168.227,-5.597,1,9,210053,4
5IHgggZomjyjAPru6jabgQ,Seamless,Higher Power,0.000842,0.311,0.944,0.142,0.000146,0.102,176.259,-4.065,1,3,193615,4
1EORu8Coheibl21VjHtbRg,747 (Strangers in the Night) - 2009 Remastered Version,Saxon,0.00771,0.478,0.937,0.294,0.0181,0.106,131.418,-6.173,0,0,298401,4
7o8bOQ9c4DMP8xsLNmTi5U,Serotonin,BRACES,0.000561,0.263,0.899,0.577,0.000352,0.193,73.519,-6.326,1,8,200193,3
4RLIujooyQaBKKLXPB5LnQ,Just Another Victim,Helmet,0.000538,0.459,0.835,0.224,0.000709,0.149,121.026,-7.653,0,6,262160,4
